Pathway	AICA RIBONUCLEOTIDE	AKT INHIBITOR VIII	AXITINIB	BI-2536	BMS-536924	BORTEZOMIB	CAMPTOTHECIN	CETUXIMAB_GEFITINIB	CHIR-99021	CISPLATIN	DOCETAXEL_PACLITAXEL	DORAMAPIMOD	DOXORUBICIN	EMBELIN	ENZASTAURIN	ERLOTINIB	FLUOROURACIL	FULVESTRANT	GEMCITABINE	GSK269962A	IRINOTECAN	JQ1	KU-55933	LENALIDOMIDE	LESTAURTINIB	LINSITINIB	METHOTREXATE	MK-2206	MOTESANIB	NAVITOCLAX	NILOTINIB	OBATOCLAX MESYLATE	PALBOCICLIB	PF-562271	RO-3306	RUXOLITINIB	SELUMETINIB_TRAMETINIB	SGC0946	SORAFENIB	TALAZOPARIB_VELIPARIB	TANESPIMYCIN	VINBLASTINE	VORINOSTAT	XAV939
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.540974632298	2.68234494903	2.68479724085	0.423817989691	1.6066867049	3.61164536379	-2.12653251906	-0.154420518537	1.96442336801	2.76179051165	0.939309747711	0.748402802887	-0.419083728802	0.910280039178	3.36925017586	0.0694489101815	1.64762151744	2.32746228151	1.75713830606	1.62116670067	-1.7962880289	0.844775273946	1.59959959403	2.81112771399	1.30825311715	1.8084324747	0.241430926181	1.77910900301	2.71772241589	0.254216930006	2.18301635037	0.460444313835	3.14060378208	2.11239831475	-0.129589708394	3.34593549139	2.0034770555	2.07893961631	3.4583488219	1.47004288276	-0.423434019903	3.15759579961	3.10034245503	0.728691858375
REACTOME_PI_3K_CASCADE	-1.1137852004	-5.32225184412	-0.708111261533	-0.727002711099	-0.532385144601	-0.533919110202	0.461778663517	-0.0555175470159	-3.27073340784	-0.573225049618	-1.3858619194	-0.965587844326	3.19657523959	-0.983121390587	-0.613235834526	0.121383428695	1.54219920191	-0.371526700207	2.95910768576	-1.2135942823	1.32708268102	1.13307992307	-0.450965003538	-2.10006390815	-3.19335932492	-0.516859467364	0.467005880732	-4.58022022027	-1.20713532968	-3.65306761429	-0.35133935996	-1.13705567773	-0.792224142074	-0.971663320621	-0.11506374301	-0.513245827043	-1.0022339768	0.0492818739442	0.0112373738269	-1.09465056446	-0.351963590997	2.40835615003	1.96496479026	1.11827383196
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.547741419449	3.0246114107	1.70719177852	1.57394599746	1.31331475295	2.11682661745	0.188327552872	2.74134963415	-0.19028379896	2.09250705368	2.19974511108	0.705266590893	1.24927900299	0.855716595597	3.19520656071	1.64251680252	1.19196110958	1.35383203899	1.26023631814	1.30894197779	-0.450392036082	-2.14112822869	-0.514025780638	0.0964165376809	3.38302426689	1.31614605465	0.161458712213	2.77578792751	1.97787952724	1.11058138135	1.40262576992	1.53721441459	2.09685943715	1.88151273854	2.893974611	2.80049997999	2.94083217436	-0.196648167441	1.80951961041	1.22943356226	2.87509945495	1.54076788618	0.357828284096	0.691887246566
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	-0.0230694164999	0.766445966466	-0.380870208468	-2.85331672027	0.749827026689	-1.62187616246	-2.23286622392	2.06687811442	0.686129937765	1.98314497802	-2.05812450991	0.177109590646	1.0049055385	0.103575583077	-3.40871460599	1.09169696717	-1.58524326361	0.892371318377	-2.03884282487	0.593469639176	-2.37114974309	-0.0672307800069	-3.06041448339	-0.375375644782	0.333371939975	0.711806935937	-0.198099459922	0.336769371578	-0.311002148449	-0.88758104601	-1.1491384691	-2.1089941283	-1.47961588629	1.25850564355	-2.72910480801	1.94725280763	-0.655371751068	-0.598288479232	-0.142087110127	-0.977254211699	-1.14870272866	-2.2366463104	1.27756990824	-0.0701002865331
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.771893461319	5.71763733565	3.66937640372	3.35432874033	2.61007662723	4.51080087961	0.411404929404	3.24849869581	0.506703124191	3.52304124132	2.99418275641	1.02198899315	0.219880220342	1.15133895763	6.49365769902	2.10876037498	2.20960470247	-0.194538283765	2.33578294145	2.08369327894	-0.0649316077395	-0.657240619446	0.168024765284	0.436219739771	4.25051218936	2.7741038506	0.47790250893	4.97523800249	3.38703498077	1.9739533633	3.24172186604	2.36933106006	4.62317395019	3.13515676176	3.23668656285	7.52715292047	2.60357919507	0.0914784008821	2.89321123349	1.99411992165	4.76659110272	5.25789884159	1.99740097969	1.05414135522
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.718615963016	3.28279367657	2.99753727446	-0.517695498698	2.04040850695	4.2379943928	0.449949354564	3.35431370843	0.361976433899	3.0683695719	2.17616639925	0.910656274557	0.154420518537	0.971179272198	1.19442954637	2.11215766463	-0.558795788322	2.79167339811	0.820142260332	2.10705864248	-0.091437529013	-1.58457792499	-0.110207753756	0.426112183543	0.940535367524	2.18216775868	0.485089383848	2.06723553406	2.97599577365	1.84429992083	-0.277456227768	2.38922841312	1.7520936815	2.88158001206	0.188932813549	7.14316638964	2.70485240927	-2.36497993799	2.83150478215	0.308382042662	2.21948422223	1.80800924143	-0.828774179577	1.03526828142
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	-1.49220435499	-1.30005417005	-1.25215503683	-2.10589969404	-0.951933135583	-1.09531241844	-1.77473369097	-0.46506181462	-0.346004223752	-1.00376466205	-1.72784888818	-1.23639405863	-0.49873565881	-1.40366259623	-2.01509951768	-0.149895967137	-1.02266242217	-0.871041499152	0.13746712484	-1.48562587556	-1.46215985146	-1.61456385321	-0.910417718833	0.270230504622	0.318475344082	-1.02168971314	-1.72363984337	-0.8534091953	-0.788542885099	-2.4147454807	-0.911838706567	-1.59278160551	-1.55120977726	-1.5272426973	-0.453486597971	-1.05306728605	-1.4191753683	0.00596442688124	-1.58352948413	-0.258332871487	-3.57116036639	-1.13994419063	-1.84764395808	0.721342133515
REACTOME_M_G1_TRANSITION	1.02633986867	5.01094558729	4.3250244101	-1.81353435363	3.46593571908	-3.27189412071	-1.45590822097	-0.0717465953148	0.556066933638	2.68436871931	1.78570519823	1.35094559316	-0.0407383418319	-0.544968788945	0.0702421271086	0.375788068937	-0.237546859052	0.093742527201	0.0454839221431	2.71944789112	-1.2306169312	1.43372813043	-0.496873014982	0.527365662892	2.35012186465	2.97704494654	-1.41191340806	3.22990267378	4.13263683	0.811423470571	0.0916332326592	-0.75227893578	-0.164162875975	2.97224271571	-0.016516708909	4.92810026671	1.38968303847	0.181879958424	3.38536151673	-0.710026077554	0.0932841685685	2.48344637323	2.00837463438	-1.18577336184
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	-0.567399804545	0.395413322598	0.0849941014335	-0.642861151325	0.0481065887636	0.237619546425	-0.773902928924	0.480537231164	-0.499505029657	-2.29740089353	-0.583281835363	-0.424174093832	0.490912361239	-0.48975500071	-0.0849730455748	-0.424683114406	-0.068300607813	-1.62727697041	-0.708295987106	1.19677735259	-0.499268851578	-1.26529986904	-0.181041498025	0.879965658722	0.258232460676	-0.00682893102973	-0.759928520986	0.47000745884	-0.302677577254	0.148043042107	0.165714322524	-0.361554451553	-3.49228974287	-0.382157853179	-1.67661358982	0.152114018558	-0.159139204186	0.674637287177	0.982887513539	-3.38706698758	0.402274850586	0.81323781191	-2.2307501286	1.84811804866
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.331233635026	-0.796254501889	-1.21446135713	-2.52822698676	-0.671099743793	-0.910575041145	0.050535869234	-3.16161265667	1.32935708335	-0.0708881205008	-2.99884767813	-1.48414914359	1.65544319444	-1.59054572746	-0.977229343317	-1.74761075686	-0.945483682535	-0.637549810525	-1.24786612659	-1.51090508049	-0.64810329472	0.489051853432	-0.261488180184	0.0474054316053	-3.94249913481	-0.753254268239	0.0279178947696	-0.646162342756	-1.86482890998	-1.45060291242	-0.678125367907	-1.74162279764	-0.863195632097	-1.23792631147	-3.27601690352	-0.604961348711	-3.98390588335	-0.371020791545	-0.436955300473	-0.35147064567	-0.590616252388	-1.16173038075	2.37734192429	0.363930132121
REACTOME_METAL_ION_SLC_TRANSPORTERS	1.17656966155	-0.144161605876	1.31696980063	-1.04200976552	2.34222844829	-0.337783863451	0.960947887396	0.26751015809	0.664532184316	-4.02815036677	-0.138385284786	-0.620842813853	0.268923089653	-0.745397900571	1.10211500481	-0.729694664679	-0.382399161172	-0.248647652468	0.205567081798	2.46848848302	0.625340676607	1.09613204296	-0.416523043618	0.724099567627	0.831648046166	2.37353143553	-0.843914017549	-0.00192095042018	1.7440460432	1.0569306618	-0.236951149738	-0.679306951128	3.161766589	-0.683835008077	0.245610048874	-0.26378974963	-0.494657778928	0.552247054042	1.66194570064	2.27320327509	0.0366580255753	-0.524247708574	2.72947824682	1.63570850515
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.12566197419	0.747439675333	-1.62946175403	-0.280038507942	-1.1396875564	-1.59829569002	-0.0909938981554	-0.500154392469	-0.701516916583	0.269926321329	-1.82734560956	-1.857317115	0.559424322806	-1.76627635947	-1.95476865604	-0.516150128267	0.69566616051	-1.09223736255	0.764144494181	0.739004544797	-0.828668092395	0.0868108234687	-0.854461120373	-0.247504561829	-2.27386602452	-1.15604870059	-0.0560229881281	0.323277593531	-2.27827321704	-1.87996796754	-1.08347267777	-2.1220541502	1.31536491018	-0.363101228862	-0.552652829431	0.169828934534	-0.49443840754	-0.545057031997	-1.01278589969	-2.32248118846	0.317664262499	0.602397956549	1.175541398	-2.81588990802
REACTOME_BASE_EXCISION_REPAIR	0.113082818258	0.738198517459	1.13282396025	0.887461320841	0.787874065413	1.21393522646	-2.40327646167	-0.590202585043	0.669657491923	-0.501668268709	-0.426818479781	0.278552612694	-1.36033053852	0.226940842342	-2.28285682636	-0.605920162633	-1.42168994013	-0.878110091368	-1.75693183423	0.843141342282	-2.25195067076	-0.671475127788	-1.59171885225	-0.172081438027	0.26054843966	0.759864135784	-2.46454393753	0.345599358146	1.03020924276	-0.901453787544	-0.930857607342	-2.19355734966	-1.51991723394	0.854648322809	-0.60485690529	1.28923837897	0.892133771269	-0.443836032873	1.10754890043	-2.52788795269	1.69705627485	1.26471987632	-0.0463014758639	0.205266000934
REACTOME_EXTENSION_OF_TELOMERES	0.405964361009	1.95051819028	2.06382578164	0.153147503351	1.26966006928	2.41582769531	-2.09919741067	-0.192214847335	1.66727858376	2.23783106884	-0.358946795403	0.549997256374	-2.11933049489	0.760811266515	0.0082819471424	-0.106501625313	-0.84052640746	-0.44029867503	-1.0087743158	1.34370647881	-2.0305919612	-2.98963735045	-0.504683211818	0.147493434956	1.15818652628	1.28685027131	-2.11472644842	1.27953893125	2.03252461412	-0.132773098175	-0.456816687691	-1.6065503174	-0.664370921754	2.12059648687	-0.205449468498	3.24493421422	1.67286161412	-0.255966736933	1.94613428951	-1.62973341465	1.5002752716	0.695593182911	1.71040170581	-0.982868739794
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	-0.766319872728	-0.22454952902	-0.386797255335	2.50381825659	-0.293500553262	-0.276481712865	0.976152294035	0.197194319657	-0.847867409746	0.333621962255	-0.92447673071	-0.597082066796	0.478489190884	1.27729069067	0.211930708235	0.743639820056	-0.378810979048	-0.252296338399	0.222407223431	-0.566357230317	0.658969145015	1.21012271458	-0.229415733871	0.728728245452	-1.79941914369	-0.277154819318	0.958611149539	-0.047487618558	-0.690056110176	-1.37863206812	-0.219813389575	-0.664532184316	-0.547045896329	-0.581284164223	0.180474657623	-0.194617320844	-0.540218682776	-1.32778982656	0.73299433951	0.799569139755	-0.0388940251521	0.303240561274	1.62985365568	1.6628362276
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.658006399751	4.62461899304	2.55558400998	2.01871057018	1.85061577889	3.25528979175	-1.76993292264	3.31694310696	0.267846490955	4.015196956	2.7812334799	0.87280846107	-0.0342258832497	1.08239379039	5.0176395291	2.00728327954	1.47779367001	-0.395056153176	1.79553244291	1.73872934075	-1.6324117923	-1.76510819397	-0.181818181818	0.300483015585	3.76602757998	1.96927620726	0.38972117379	3.93040656892	2.62208797295	1.70273371133	2.25777788447	2.08809706459	-0.564518661057	2.75705483285	3.36539337872	5.55637572876	2.13689764202	-0.0320201900743	2.36116889752	1.57201691932	1.86046022644	4.4603692947	3.76421382	0.923865542278
REACTOME_SIGNALING_BY_PDGF	-0.546169474353	-6.70963753917	-3.40170929987	-1.04125009039	0.0703379948453	0.205964181817	1.05342519495	0.416827510783	-2.57470721057	0.586165974227	-1.07161619279	-0.389550226973	0.584583094101	-0.174284170629	-0.458585660853	0.944229613408	0.0758098043579	0.0824985370674	0.716216168444	-0.133701552799	0.51895463604	1.9914455088	0.0	-1.27199693883	-2.0649429279	0.0759156287053	0.982222129182	-4.54242015291	-1.95145178427	-3.21813913375	0.0675737378399	-0.54795306143	0.0	-0.0404475645201	-2.40998467637	0.0654324859877	-5.64008558577	0.396109966561	-0.313198994916	-0.316143146517	0.392618526703	0.922237523485	4.02058622515	2.17911735041
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.406521973964	1.20746400395	1.56892908111	1.40189437829	1.11251945366	1.6193757224	0.116480721624	-0.402099517466	1.0605539537	-1.10865845874	0.211196900878	0.51806532344	2.740171323	0.563790922648	3.29319032333	-0.245275269469	0.941554913074	-0.893622488011	3.42679402573	1.13051589706	0.847934848774	1.40246735236	1.6526776103	0.0525674823159	0.954004468679	1.08663329119	0.185584653696	0.657828095997	1.55026853975	0.777795157733	1.12586575405	1.17502114218	0.0259365666059	-1.41810694714	2.42900150764	2.15123570955	-1.47345249287	1.90778761201	1.55581914441	1.06606537025	2.3188162664	3.01069073102	1.73540931941	0.55510838449
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.927974654953	3.23569277117	-0.536210287362	2.22471910112	-0.381644746342	3.46432496661	0.537584168775	-0.0782194789018	2.12200951962	0.671247563714	1.31048078976	-0.816345472353	1.82284189479	1.09072183074	5.31406101688	0.265516341537	1.66540833001	-0.190445346627	1.9705556365	-1.04386625417	1.29853978279	1.17241124484	2.91513155241	2.98387206399	0.0212723380739	-0.395135192861	0.486942914582	2.03289278154	-0.960832026941	1.86479536826	2.56548081871	2.4299837388	3.08319723509	2.4643441499	-0.0481627870511	4.85482711224	-0.699891649132	0.0	0.21644381063	1.79666533595	-0.205385847235	4.60167505939	4.73579734134	1.31591248945
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.738803562532	-0.706674101955	-0.544459988851	0.697261985394	-0.493552245296	-0.754929681301	0.49761921559	-0.213545608546	-3.02531687607	1.71217256703	-0.482990381271	-1.02099558088	1.2219080816	1.04501206175	2.03890734593	0.285142817914	1.52085666387	-0.575810665731	0.83975902239	1.79145395356	1.27634479949	0.256048251917	1.52028230212	0.398710318058	-2.06931752874	-0.578159402811	0.504196092488	-0.609126824579	-1.01880132385	0.226173551214	-0.588128404507	0.26840485536	-0.866984090568	-1.03137356597	-0.204668738658	-0.600665465337	-0.868751762725	0.132904984203	0.110143481126	1.67955577981	-0.613903581716	2.36963953092	1.79893721425	1.05649383512
REACTOME_ION_CHANNEL_TRANSPORT	2.47932223309	0.747102754542	-1.56136120347	2.59489901345	0.265432711434	4.73438594539	1.7579368581	0.588152006026	1.56181766474	-1.34444441628	0.669359933034	0.0948353664521	1.40864453013	2.01486125357	1.5574186922	0.0813250700344	0.271763909517	0.319541811358	0.210844451069	0.283287778175	1.61465400104	2.3014563165	0.108144331665	1.43768961374	1.64831336601	0.282435996342	1.74720694265	0.644659313151	-1.17441534832	0.965701386765	0.371237092775	0.229286045349	0.178274466535	0.169053839348	0.586612150762	0.414608769646	0.377299627335	1.12903141897	0.382147436864	1.98245963813	0.691199183833	1.06194874667	0.630573335679	3.08673745698
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.685322578127	-0.796031295262	-0.986014549717	-2.19656992961	-0.745124119422	-0.791758712943	-1.75731384936	-0.112453199996	-0.0660818600455	0.265040046558	0.0603723064176	-1.05280845117	0.0103147611347	-1.11401828322	0.0290591643469	0.103944870577	-0.808017674301	-0.565032046631	-0.806103752788	1.33080929869	-1.61867884107	0.0786840071074	-0.257613566033	0.251650505103	1.72068796248	-0.708167707186	-1.69718330154	-0.540565376424	-0.30356246581	-1.21456200663	-0.558870251494	-1.34682758697	-0.951738119777	-1.12671522145	0.00386336587763	3.26647088423	0.207191919199	-0.0892490055609	-0.207559796177	0.0832245567602	-0.51842977905	0.89790222121	-1.46568464883	0.999742412723
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.261128840926	0.908153218373	1.33126320624	-0.358569574168	0.939808050282	-1.1893126141	-0.0469323254464	1.43135617084	0.72431226488	1.53400014206	-0.243731132518	0.430134037853	1.72241348592	0.531042555574	0.770574124218	0.875780814967	0.8873790877	1.06740793452	2.00592753912	0.93240984506	0.602688634434	1.97942399975	0.377964473009	2.21769022245	0.328802146206	0.917398837012	-0.0130941958219	0.322117475977	1.41021441036	0.396117620383	1.05381218968	0.922862268127	0.951891019265	0.930971951223	-0.68599434057	1.20662381166	1.13717102901	1.64737728379	1.31858873184	0.823876935104	-1.09782806911	0.727753883607	1.88071827988	0.317781441526
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.339066225113	2.79860927105	1.75068799569	1.29847852844	1.1327422579	2.18812058461	0.105792053848	3.05713614031	-0.138559959186	2.70377555457	0.299368589699	-1.60173532032	-0.385789242898	0.527429887232	2.46324986155	1.60926151726	1.10769536492	1.47997003248	0.958209163654	1.06686767185	-0.553254693069	-0.598915816087	-0.351561524655	-0.00243252847389	1.00112422745	1.15133895763	-0.0115632052189	2.71657889596	1.74020323979	1.03357602574	1.46375545068	1.61587726489	-0.857234164585	1.92774631731	-0.247141667932	3.06205462401	1.34038581466	-0.339079160147	1.63408738362	-1.66894115631	-0.644335712094	-3.20800219301	-1.59100901633	0.301531137649
REACTOME_CELL_CYCLE_CHECKPOINTS	1.37999269492	0.493070432524	0.144597815349	-1.03115557743	0.0879789928321	-3.72179695971	-1.09059640623	0.374963562471	0.921438621047	3.45006934168	-0.316348298726	-0.484322104838	0.591106748321	-0.408486405556	-1.72605785488	0.81454285062	0.0200040012004	0.25646334439	0.63806597931	4.81728479938	-0.899923352683	0.883639649466	-6.00308562633	-1.33915809482	2.10235976009	0.0267356743521	-1.05381218968	0.465465356783	1.78395728166	-0.126716917173	0.276685785546	-0.509602240329	0.194393526883	-0.239977401528	-2.38086608865	0.212190984485	2.84960604353	0.419184409594	1.1869892353	-0.313893834116	0.46844504616	-1.53392519628	4.04297949932	-0.818257340106
REACTOME_RAP1_SIGNALLING	0.202112961043	-1.29782429527	-0.200607696809	-1.41668782663	-1.04538855798	1.43489644019	-0.0584837977565	1.88319236992	-0.772484307998	1.44249568211	-1.76046588968	0.433370312437	2.10048439007	-1.38663950169	-0.282829591537	1.20741478094	0.781464665165	0.945499623125	1.88004657326	0.848185301832	0.647038602622	0.252573317958	1.1327422579	-0.101144347485	-2.35860165935	-1.02094798646	-0.153818294101	-1.09716769382	-1.0355960749	-1.84182718185	0.921117991244	-0.54184189532	-1.4095806591	-1.57638520724	-0.385645828011	0.26028029118	-1.7372284411	1.50205788951	0.128245356075	0.755977063711	0.437509688442	-1.68171323168	2.15845616284	0.282068571402
REACTOME_ACTIVATION_OF_RAC	0.146163884093	0.696548769796	-1.84288848643	-0.465965936314	-1.32199550344	-1.36287591493	-0.146114678281	-0.609006548004	0.656791414338	-0.899727062744	-0.461936809651	-1.6464674676	2.07550206829	0.144371718178	0.828066175965	-0.654127741956	0.691188290632	-1.0900384431	0.485499551882	-2.45064338581	0.4121720079	-0.0728661705061	1.32756579469	1.96923706134	-1.5078593643	-1.33051601795	1.7861510769	0.291051868648	-2.60958076498	-0.836101298095	-1.03667198124	0.897289316023	1.12054277802	-1.87299038105	-0.571149505704	-1.20296089494	-2.13507490213	1.33883324326	-0.0999183825784	0.623162873168	-1.23390539448	2.82718542672	1.98551683211	0.203092498105
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	-0.592903019962	-1.34781743649	-0.0973561226316	1.6227938829	-0.117946461468	1.75706420881	1.11417202906	0.315095456873	-0.632533045781	-0.332880742041	0.174300165369	-0.328589360675	0.577190276608	-0.393094367711	-0.356915305124	0.953556169467	-0.0887054753447	-0.0760775712212	1.65925955852	-0.24919983514	0.870108766917	1.40277525138	-0.254494046799	0.884635195797	-1.36157062424	-0.117379101106	1.15950120154	-1.61311826523	-0.356383243254	-0.985222212143	-0.0248737445433	-0.451629212855	-0.348900883274	-0.211816080086	0.360333442323	-0.00188646005146	-0.219310630641	0.626142382883	0.87893645209	1.00832088429	0.20376514953	0.711972603599	-0.277243527466	1.92569741768
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.632916721607	3.67756630451	1.50448933216	-2.35068788505	2.19696539699	-3.40627945507	-1.7655940833	-0.0659711515408	0.300300450751	1.94116408308	2.04495060895	0.806199424858	-0.0231688569374	-0.866783413036	-1.33126484264	0.175546512105	-0.478018021105	-0.0602082527883	-0.551219222058	1.86113515542	-1.57219856266	1.93773317884	-3.66591848527	0.367036269699	1.68117224032	2.24675085624	0.395056153176	2.28765878884	1.82129467698	1.79518721597	-0.0810071667543	2.28476903846	-0.377833488546	2.69057082694	-0.0616756712106	5.54679397507	0.846780649352	0.0563461014327	2.83653602307	-1.1240634375	2.2759497262	3.88274686311	4.07703288294	-1.82725183586
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.217664678269	2.5970397234	1.61024529233	1.23486117307	0.976281209488	1.93866253497	-0.0743991400436	2.87707497382	-0.348436889579	2.48357040711	0.868690467584	0.39108564686	-0.404290272318	0.417607093091	2.9130978901	1.38123931355	0.934162285703	1.29298927742	0.871437499791	0.907440274731	-0.779344811187	-0.594710368471	-0.372762879065	-0.129797192312	0.78711762202	0.988087018723	-0.0545058283473	2.46763521236	1.46578113307	0.876626658131	1.18829713717	1.3682944849	-1.06108390414	1.81892813064	-0.314326898638	2.6751149253	1.1607391391	-0.375467305125	1.49106802171	-1.74012892625	-0.788348761067	1.04933415074	0.193411339802	0.236049802397
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	2.05910738539	1.23568469067	0.666542060589	3.52202793311	0.455644104434	0.728468960379	1.60623526674	1.02321224296	1.59303703115	0.668465973699	1.18440822062	-0.0828727876426	2.81399543591	-0.0868598342834	4.92903871121	1.69287611912	2.83602343393	-1.57869158571	3.69906237405	3.5953446375	2.65525123198	0.42640543214	0.550233102653	1.34856842121	0.514352362494	0.482097992673	1.62221989938	1.12577604084	0.473485477622	2.06408658536	0.522690933014	0.313490791973	0.793152358338	0.54135716822	1.08310240912	0.918362643194	0.488304428941	1.03533736415	1.68415411985	1.86230722915	2.66463532075	3.6337553246	3.02678867862	2.62539886792
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	-0.0799114759498	-0.109633879234	0.644738199791	0.193679181906	-1.74871205575	0.735065208457	-0.387783367165	-0.984188978331	0.0298940637778	-2.60082312009	-0.372547367742	-0.0598684340089	1.60094668361	-0.157013734396	0.541949640957	-1.00461634979	0.4176882278	-1.86794175134	1.3901312844	0.34905365671	0.110313152405	-0.41494471435	0.911930923114	1.37660399381	-0.265775392869	-1.76771622722	-0.406284870396	-0.500459852682	0.390499266652	-1.70968278829	0.433616590136	-1.25219287404	-1.13355053076	-0.884927555683	1.03254469162	1.0605539537	-2.60008382822	1.03396364855	0.558959043593	0.264984778756	-0.370886868063	1.25771273191	0.220687755883	1.27239299939
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.0579800866682	1.30656778331	0.671562761408	-0.62662128709	0.468775433385	-2.21159794152	-0.24783896853	-0.739355712487	-1.15769447716	-0.278426676929	-0.0223729270507	0.23103038293	0.146326790966	-1.88244434984	-2.18941600854	-0.73004846975	0.401095831124	0.605545877016	0.222535130878	0.416401546438	-1.07352264874	0.617802563177	-1.22860272695	-0.41149233307	-0.045938690199	0.488237150378	-0.207554159721	1.2918548698	0.407503081419	-0.0755479009446	0.583853261524	0.501770944978	0.824855662618	0.628386859842	-0.754297117694	1.05851573249	-0.950095880936	-0.767910974762	0.627479032273	-2.61907022877	-0.128847827519	0.52696228399	0.336070726622	-2.90148735669
REACTOME_G2_M_CHECKPOINTS	0.753779502746	2.62579245635	0.996422949329	-2.2414017845	1.69238230627	-0.515644791631	-1.83856820096	-0.0916698497028	2.07691377404	2.8944121614	-0.688066735231	0.966807084143	0.0891176474871	1.0284032131	-2.64243472287	0.104695452548	-0.547336349251	-0.440281921731	-0.535725010618	1.6888188407	-1.64201622011	1.04204137788	-5.72531782647	0.278897337263	1.91699796774	1.67552455327	-1.72994252088	1.87217768479	1.33328614943	0.32599383411	-0.420941690506	-1.0782531047	-0.629950395855	2.69412078153	-4.45508821235	4.61139825019	0.524772603083	-0.0608768539979	1.31088838613	-1.01084224479	-0.379740005849	-0.602964681759	3.72545701973	1.05955757064
REACTOME_APOPTOSIS	-0.607471399045	-2.42036208995	0.0871534370725	-1.1741408391	0.00442811784083	-3.69481776532	-0.984608308915	0.199007438042	-0.876340112499	1.88712694139	-1.21402128086	-0.362283949932	0.601947931935	-2.93537627429	-0.713849433619	0.781571815935	-0.157091226643	0.201619459636	0.5705241694	-2.62669084041	-0.893787747628	0.0662889488015	-0.131506646088	0.718010379887	-0.916033636227	0.00451758561257	-1.06033801391	-2.86316538411	-0.209257296097	-4.39537842863	0.201619459636	-2.60288333272	0.135388104722	-2.9976112744	0.187035839611	0.124459857501	-0.248433948307	0.43590927878	1.04930587112	-0.509966709542	0.250641895614	0.68116083723	1.63111184825	-0.928793352454
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	1.38102669028	-0.371586252964	-0.58783467391	1.16392367549	2.29128784748	3.65171423239	0.852099695164	-0.0526964961215	2.12129949776	-1.27084611666	0.299719364198	1.508126726	1.66404159654	1.62898944294	4.03025172662	-1.31418290227	2.22539456106	-0.330515068275	3.76556032855	2.38934556501	0.375471082951	0.708841628133	1.92794738831	0.578096163016	2.4915550007	2.49927525727	0.836139404878	-0.279627133943	0.80970929294	0.721568539381	-0.307147558417	1.05730976073	-0.662160750096	2.68673478649	-0.00451758561257	3.74395468286	-0.607604958965	0.29489523017	0.366014630251	0.852635935438	-0.31067068805	2.83904853079	-1.92275784033	1.79491583831
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	-0.700361423863	-6.3664522093	-2.69360176466	-1.13765395	0.00894462970234	0.138245567935	0.863504964412	0.395972758011	-2.66701212841	1.715803024	-1.38395631406	-0.551189309397	0.477130136815	-0.485496733321	-0.657276011598	0.724512062302	-0.0131887563662	0.0496750700535	0.532534702639	-0.35797477779	0.35348773955	1.80832623452	0.0	-1.46111382956	-2.2295220547	-0.0321453685979	0.870720601992	-4.55637523589	-2.28615772321	-3.16258615908	0.0804373380258	-0.704846396353	-0.0708881205008	-0.208003546988	-2.30885317614	0.10406884697	-5.05056643833	0.329203587284	-0.480077316302	-0.467143452577	0.361976548565	0.677614542747	3.43338397198	1.88404708972
