# scale the enrichment scores by number of genes in the gene sets
# this normalization has not effects on the final NES, as indicated by Barbie et al., 2009, online methods, pg. 2
Term|ES	P10	P11	P14	P16	P17	P18	P19A	P19B	P20	P23	P24A	P24B	P25	P26	P27	P28	P31	P5	P6	P7	P8	P9
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.22259230829687526	0.20613762109257955	0.20979231795649467	0.20218745531742308	0.20701927873657544	0.20596782946817985	0.21490105068225698	0.20602254315376572	0.19929811936892855	0.19995060313997595	0.21621901223512713	0.21171330922032872	0.22462891381811645	0.2080002408764154	0.2193596948368815	0.20580953473976704	0.206395131800839	0.21237119236874896	0.1962946474117987	0.21047118739532694	0.20370841457661695	0.2183518104388299
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.0845284940282898	0.06571553517958205	0.08255337492977907	0.07962377140651193	0.07467094111590117	0.06299522156131515	0.06312320838579377	0.0801781515265826	0.08309586580392761	0.060065890373564	0.06733056186171443	0.07770374089668187	0.08352162800441337	0.07763606050890852	0.08786108939062773	0.0806541246796381	0.07559881499831532	0.06981623431132691	0.07613118815166067	0.08865717801327219	0.07132510788272411	0.07127476132134908
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.18453071116473901	0.17201038188213885	0.18224609234888672	0.17127397617438508	0.1879880281836386	0.17340784228717798	0.19848056231452507	0.18350637068936154	0.1770344628950237	0.17027103259465662	0.19144192646596087	0.17326359515351014	0.19043550031485432	0.17990172484395764	0.18716833252650947	0.18182580949238075	0.18575274045050397	0.17879522323288483	0.17757722747811172	0.18621772063605757	0.1862134700294963	0.19876541039961496
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.0837899567140571	0.09886129948977	0.06178442966723402	0.07536232781521214	0.09735678361121033	0.08098755106685866	0.09149062012309422	0.10212894618081182	0.07993820296968424	0.07426244195255909	0.07951547023011153	0.1083618654012779	0.08899055799840624	0.10228306676102483	0.08739441033338566	0.08162126252358118	0.07201284390748944	0.07635596855512841	0.09665531378753789	0.08038019281919492	0.09304296774378773	0.09128117083632206
REACTOME_DSCAM_INTERACTIONS	-0.06037390871274956	-0.03527077672383366	-0.04531485162223233	-0.07282130837769643	-0.019662631676162265	-0.01236374710142635	-0.01618566493987909	-0.029864977536383123	-0.04063794392807468	-0.028551838097735958	-0.025343797339161377	-0.033548411620477316	-0.027881030706931292	-0.041327777187216565	-0.042841528670960784	-0.019916143813453642	-0.06150999769449656	-0.05019540604432237	-0.05495431839695596	-0.04376121316842113	-0.0434578196131196	-0.032934953569879855
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.27836843338125894	0.2695740307969315	0.3106143746126364	0.3071009026349732	0.2988725676957668	0.3503108510050295	0.31768408901357387	0.320792787296286	0.31590396687208033	0.23095290531225926	0.2519391629307832	0.2861313693783807	0.29054350529643513	0.3216824028046637	0.13626902573199953	0.2838354614741344	0.27688494791501267	0.018558284311423093	0.31968927849372264	0.25947114381430314	0.36025617093510043	0.2071417896080119
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.2627181434841046	0.24030863636690494	0.3158353608906269	0.29113879839420886	0.3109816223512252	0.33536991075267086	0.3115838809024103	0.31365183013081127	0.31541140960899733	0.2619059179161048	0.25134293315570216	0.2929817358939705	0.2743998643402234	0.30660270110362486	0.17364668380513482	0.2904861245473067	0.2617816963563707	0.0495043169341306	0.32003153272029794	0.27865950183857296	0.322769616839499	0.20974357063205448
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.1732356808989637	0.22719645978042952	0.2268266322520532	0.24579683385069498	0.22267227524261501	0.21670065580973574	0.20042489602150898	0.24379156781520633	0.2268324250817524	0.21366663858294235	0.1844026583475411	0.19140238254123204	0.2376245338371931	0.21119904515462673	0.22876537472237382	0.2416078182222417	0.22715957095220266	0.2167540255092221	0.26015536205236023	0.25285129287807734	0.24153278793231558	0.2092194764686705
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	-0.15545878609941358	-0.10938433424412068	-0.2224901345843732	-0.08067547764358751	-0.2098437557136445	-0.24579548228323425	-0.1803916766007683	-0.17039397515291535	-0.14523127323809823	-0.10793907509975476	-0.09489520355329699	-0.14056226928962132	-0.11395555154508621	-0.10299919939294802	-0.06135556199155887	-0.13483348466998513	-0.11288220478141767	-0.1398204167037644	-0.10168293063556336	-0.22228193302730961	-0.11063102850750917	-0.11302360995486574
REACTOME_EGFR_DOWNREGULATION	0.2735233465154513	0.26552514907356	0.2634330597097757	0.249189067925125	0.24842674562733658	0.26400049271118947	0.2751411760943898	0.2612009655048752	0.2617894486409401	0.2786653494333368	0.2624305157088035	0.27578246366151915	0.2578608387534421	0.2545046541620797	0.2728383753028901	0.26836766426444364	0.26124973707685795	0.24635594059047833	0.2707649978426971	0.2545449493933548	0.25734934635638945	0.29817680523872847
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	-0.19166823515562073	-0.19293368264895838	-0.15727973389370367	-0.1689305023943975	-0.1527399747714247	-0.20926023496977456	-0.20146278685991723	-0.20040851341566598	-0.22016538563287655	-0.19423666535827658	-0.19773543286688	-0.21234051023018163	-0.19755274003503817	-0.22332054773761234	-0.21568070134228115	-0.21329032217545543	-0.18091255454360627	-0.20452187219300713	-0.17120170477992153	-0.19940136873284012	-0.18893807797222398	-0.15653351256852102
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.2823230870874712	0.28164157440834453	0.29403657856742976	0.2643853654053807	0.30782812990784214	0.30479521746299837	0.3091035001518388	0.2911216020555109	0.29022490076761603	0.2851974558724804	0.2853710865740258	0.2911641037904011	0.2938262765153623	0.3013735139255449	0.27380690828068405	0.28595698038152595	0.2730040981747953	0.2867977411142685	0.29674715361570336	0.2944315984670832	0.29117932068172764	0.2894950659130769
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.28145999498496577	0.29854573381172994	0.28605458045119214	0.29159775103165353	0.28505868009122004	0.2923992222983314	0.28670118458808186	0.28320698001147915	0.29280733975894235	0.28721182097049586	0.2946429895723076	0.3020987216280024	0.29122910776108	0.2886975878245144	0.303818145267384	0.2916879882859271	0.27571024458193083	0.2984875514494844	0.2896471052096088	0.3013634567401952	0.2972371486721309	0.28771213205499163
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.2358261686995495	0.2575442404697472	0.23718316829621464	0.2994085971315443	0.22377074785753806	0.2607000801666791	0.33550432011042963	0.21507537544263136	0.2568789622321138	0.292154298082436	0.3074664841889326	0.32061590371685106	0.32381441208562334	0.267989095251019	0.3267263826514829	0.3190472549605663	0.303708715661027	0.2530016449371235	0.2760576658222325	0.2620901256567351	0.29581265781969523	0.2833743605638045
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.11959473554048224	0.09589133862644023	0.17211454317079455	0.11119345104670178	0.1016022039515424	0.14928998971479474	0.11284272576225418	0.052254763141900244	0.16390888605609927	0.16934805806921022	0.07760192021812981	0.1591979144010261	0.1610581117566568	0.13486060928376628	0.1496899095233356	0.1288236184903639	0.14654566092065635	0.1193097894472464	0.13307804324314865	0.03510518686412699	0.1479812560373261	0.12237932746684596
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.06276979332547572	0.0907959412874797	0.09970242309823754	0.05558935894805521	0.06562319905398961	0.042191666186304044	0.07403823834142892	0.041512269303661496	0.056726589706573474	0.07199981342106448	0.0821061060142852	0.08485440495627146	0.06376066557498353	0.05544016946381113	0.05572614911354801	0.06233905440723091	0.07522704176364352	0.02621626938657359	0.08762733399501361	0.06546955524331097	0.09217468463960568	0.07690661015655059
REACTOME_ERKS_ARE_INACTIVATED	0.306543736665136	0.36711734324452666	0.30823734480333137	0.34211289182891236	0.2703854304533401	0.27144792198559864	0.3145897374943396	0.35757068500191336	0.272195975526778	0.33695625913843563	0.30579759136439316	0.30805795053713575	0.32742190325243303	0.2666644544081062	0.36502778897698873	0.3512313129039918	0.33899198562067373	0.3823902072558405	0.29049320689499863	0.36063849930877956	0.27047558133997507	0.2966436503639619
REACTOME_ERK_MAPK_TARGETS	0.17721061321424367	0.21414079538387792	0.17256483763884967	0.19608652147348987	0.13875725104525058	0.15466981666724616	0.20525862422401114	0.22292134565100666	0.1440665262693864	0.2079654928963014	0.18082575833021522	0.1803336078193939	0.1949443660525581	0.15330836959991406	0.23420699944937895	0.21552821025114488	0.19425651815295708	0.23541077607068056	0.1676659552668368	0.22550573066920868	0.15154337368006038	0.18259731408284957
REACTOME_ER_PHAGOSOME_PATHWAY	0.2622534776176532	0.24430437082266127	0.24388327538895507	0.2544526791718261	0.24044437309742273	0.26873901850887383	0.28589348192883346	0.2412458576014907	0.2541991392007072	0.2648220213970587	0.26309297201017834	0.27227549249414396	0.28220729012274803	0.2537022727509588	0.2664963231937302	0.2644087549356906	0.25959276944704385	0.2618875808899066	0.2663919824834444	0.24639169200471178	0.2730110661074634	0.25565666288188194
REACTOME_ETHANOL_OXIDATION	0.3433542961184898	0.3372924301964522	0.29196693055713363	0.36926086220206916	0.2859222945121413	0.36640839192552227	0.23119384331501777	0.3633887407301397	0.3903819890591475	0.35258264930097005	0.3694310389061452	0.34176091132225883	0.28613202670835464	0.3925663150324707	0.24855346760024533	0.33200138139303137	0.35204645614254254	0.2744713236977016	0.36949079914257366	0.3372396932270347	0.3855275148916482	0.32472759315899175
REACTOME_EXTENSION_OF_TELOMERES	0.22384943809464408	0.2050710994111879	0.2661259155396376	0.27708651192439016	0.30639557539298	0.2892545561534663	0.24945504076751446	0.2834039332367174	0.3024774181337039	0.24557579156968248	0.26371430133536583	0.24073961171787156	0.2548283168807391	0.27080426273337566	0.2018362912270285	0.26104576329187423	0.27272312324864045	0.18020082748530986	0.3122112936798102	0.2693628010961196	0.3021823444671879	0.2179879561664514
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.05275457935960243	-0.02202357526835782	-0.030751005918350456	-0.043460998510537203	-0.045881233354695024	-0.06657391451236898	-0.03431217420595271	0.0011182836654820634	-0.056403622906108106	-0.01445423122521439	-0.02864163248295025	-0.05120906022389786	-0.01723999252219606	-0.07088010537227242	-0.009336139274820951	-0.009728085685202182	-0.012109118105123762	-0.005456899531662122	-0.06656012272009112	-0.028140582514903444	-0.0642616933432058	-0.04995464323891907
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.1381181217440053	0.13831421666344168	0.0837715704239558	0.13794224973601402	0.11794912591530851	0.09245241118344717	0.1473150528843217	0.11522839757391463	0.13508129225927845	0.15375435541137644	0.11018965073278153	0.11995206302876983	0.18732045129833577	0.10974228487424324	0.1740884299277875	0.15075682303178242	0.11157603918607649	0.18665238084315222	0.09982674541817821	0.12337267560716712	0.14109230851019436	0.10683009397182952
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.162863954365601	0.17012107035631235	0.16908787582191026	0.17447146047787448	0.18279450306983133	0.16681425354932422	0.1878436886084406	0.18490185187386676	0.16898807117642203	0.16285792309490452	0.16375240798464286	0.16935553589774432	0.16915860453034898	0.17670998523035664	0.15976072107909892	0.1667293894775187	0.15916217410872457	0.12908098845378818	0.1681742778459281	0.1830905713915405	0.17779445784349113	0.16044689895778427
REACTOME_FANCONI_ANEMIA_PATHWAY	0.23686581902343834	0.21957421832259796	0.2457131400741565	0.24244395670038157	0.2492552404495636	0.2456963735183329	0.2644297562678327	0.24453277909101784	0.24251781619274393	0.20993529692774215	0.2247080021236193	0.2274478873356504	0.23622255408924514	0.23606824182771774	0.19333008597968443	0.22262340133828604	0.22937866743911717	0.1614316474948878	0.2494624516183615	0.24568598054669982	0.2286463586572068	0.21345204882445384
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.20011556260559557	0.19611323849779633	0.18259611873569914	0.19010414158623845	0.18771477490995003	0.20358552635059296	0.19045490942079324	0.1915597731125605	0.18173156307141292	0.18278137268364003	0.19550255858395524	0.19001967513784385	0.1907637998538605	0.1938352628914545	0.192170743613526	0.20263492218427323	0.19438657579986404	0.1837094076928505	0.18875685147223864	0.1947949704254468	0.18824240673033946	0.19225841462703974
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.20564146508762332	0.18743369436652738	0.15291167738232966	0.18987514277947884	0.1722178355808403	0.1923674483337541	0.18939625769149385	0.23290246459469746	0.1715438978588802	0.16872381988633595	0.21810680345330433	0.17570692155481443	0.17362505710898998	0.1941278590068534	0.1760597398741719	0.1806900820121287	0.18293378443765293	0.17503893986975355	0.19574455050467507	0.21955126929600582	0.1969988486405651	0.15637674229608803
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	-0.18046604918835918	-0.2481776282437794	-0.18569801463054467	-0.19014415257760503	-0.2436298310232432	-0.2625654870222557	-0.2679259119695909	-0.2586235818641725	-0.14170795381475323	-0.2042435349139394	-0.2637146813451765	-0.1891655669529751	-0.2017156749453994	-0.21396650398248188	-0.09586816247911503	-0.1641657865463583	-0.20053891993261938	-0.17129912137991182	-0.18955132070740086	-0.1888005731368935	-0.24557321355095502	-0.21686339630599746
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	-0.13359342404185073	-0.15793237863900958	-0.13924174627651334	-0.10830536502178045	-0.210941162305624	-0.2473464443421063	-0.2228956105126975	-0.14151879833994477	-0.12201149200245343	-0.13113723299459398	-0.22834789503755495	-0.14317749578079478	-0.15995267471740873	-0.18631030584434277	0.03765726600829034	-0.10241806269017768	-0.1206542103557148	-0.11836781060825925	-0.16408760323712662	-0.09821110455740799	-0.23486791509839872	-0.16983201219105154
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	-0.05035593970354918	-0.10197583620897523	-0.023893660237900984	0.0011537974482234842	-0.12515369401091955	-0.14327111778245558	-0.21139090315816275	-0.055445820031208154	0.015278140058709111	-0.09382026679379535	-0.1533472419222358	-0.04615486761494641	-0.048953140794339246	-0.03598545296836882	0.030503350445534212	0.02286972207174287	-0.07045394438788362	-0.048197121426343706	-0.03658450095870121	-0.020881532514797404	-0.13497050456617152	-0.09488414489277051
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	-0.1219946994055752	-0.15471314408501669	-0.10217911375280075	-0.09409950601574858	-0.16849757578703317	-0.15756938313905147	-0.2277034953908322	-0.12513721432615887	-0.08227321437049386	-0.14651302601360214	-0.19174420286619503	-0.11026559675312184	-0.12250336276908548	-0.11201443139580886	-0.06749792990201146	-0.09035250481502667	-0.14585791128247463	-0.1231054272900412	-0.138527305008663	-0.10089690531413309	-0.17781973108758287	-0.16902809283917647
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	-0.20274718071922987	-0.2041150556332715	-0.17908476389989397	-0.184684186966486	-0.20259691475750002	-0.15663010339392416	-0.21470926565345722	-0.19610800035537304	-0.17351995368978093	-0.18710976175834523	-0.18706098233399532	-0.2141690272841262	-0.1781615437402164	-0.1893423659541208	-0.19704764109960748	-0.19233624519174655	-0.18528167157992287	-0.20504021552293725	-0.17395396779736214	-0.17508090182555372	-0.1765155161436373	-0.17206627963073662
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.3007020660608921	0.3397148846991033	0.34465577155005783	0.31506390244510796	0.31986931249635997	0.3208514577487756	0.32883275057785494	0.34460527157097326	0.3390601915525423	0.271183943525449	0.3243807063841176	0.3426621377535666	0.29916577997512717	0.29536441944243674	0.3066112158664982	0.3076765674326569	0.33567876950218134	0.3357410369563282	0.34617319049316403	0.35182102450006947	0.3513769124002557	0.34563662057636896
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.28024154160715786	0.2852834618169272	0.29723051846352194	0.2678648838039106	0.3077603133076531	0.30097352413629846	0.3061929080877452	0.29439231430807733	0.292933040014239	0.28083071148877203	0.2871993489050133	0.2935619330686281	0.2923326867918925	0.2981825099670525	0.27527811993504975	0.2852390774068313	0.27442941179318175	0.2915668014209742	0.295875959743976	0.29883236247595674	0.2939003154330274	0.2928067337427404
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.26701839841086683	0.25820433849945235	0.2853440549973692	0.24149166501409633	0.2783625385801826	0.2812042963278866	0.2831768497989616	0.2748073085824714	0.2790600149189454	0.2577609216878978	0.2618402397260899	0.2705388609168109	0.2673734750595094	0.273357044302924	0.2509168341469432	0.2615919230988422	0.2596522769438644	0.27641605977931244	0.2829279655043169	0.2764429854050965	0.2770974278788366	0.2733202555258374
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.27137203501377044	0.24594952258604905	0.25574952735088013	0.23748064542333347	0.2729389168063738	0.2757550388744266	0.2547915806107356	0.2407497230329716	0.24640528784305385	0.24129892620544496	0.253001591753493	0.2622141263388089	0.22297872106833172	0.2687825998267094	0.23278411730291856	0.23739639510456717	0.24704938234092674	0.2702385937567264	0.26778638889076883	0.259367884471026	0.2633294658440075	0.23465471300134905
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.23678069044129504	0.22884158094334528	0.2628488771927714	0.21864432357896296	0.2525359774823339	0.2633002680026352	0.26183195100788753	0.25245623307606035	0.26772959981103556	0.2216526121595192	0.23451160282667632	0.24617455370730534	0.23894216677296606	0.23993224357534398	0.2136818636937865	0.23571223519846826	0.2453169143007911	0.2513736510476665	0.2622864005629013	0.2501717179640694	0.26023769171218675	0.2530357978513651
REACTOME_FRS2_MEDIATED_CASCADE	0.04655623425355145	0.03404564069504392	0.055384740846545856	0.06181892118425647	0.023043677613436973	0.03326639617324479	0.004752654828676161	0.05324269494517019	0.06114310606360607	0.01994364021395807	0.010867204296376155	0.053186665373447906	0.052069121788755904	0.05628829877537775	0.07226680418440252	0.06157183827528039	0.034083861011683966	0.03343029921820355	0.04317790398395229	0.06556398641906545	0.03331459789634419	0.014716313444742148
REACTOME_G0_AND_EARLY_G1	0.27777996896335144	0.24879744694352063	0.28444135356752354	0.2907306673614224	0.2996935072837975	0.2976629579136299	0.30151547835724196	0.30019272616660636	0.2928352947079542	0.24998275142215798	0.2517941180026469	0.2741211355096067	0.2814435407855742	0.297680718553937	0.19164164038467296	0.27572150412461094	0.2679054300156041	0.10928213917348029	0.30402404490738416	0.27676501313076063	0.3069690237913353	0.22073033654517654
REACTOME_G1_PHASE	0.2160380738151318	0.22043512676723576	0.22396410033355657	0.22854486308620509	0.22918288896090824	0.22746795611403106	0.22766173668756245	0.21970628374827267	0.23373988588484593	0.20792336051059215	0.21499775818123495	0.22387883936147795	0.2203143721624193	0.23136080879872173	0.18446372598995447	0.2062820669303243	0.21807360781618285	0.1922545637190618	0.2418421292073687	0.20276043974379182	0.24085102062542857	0.20111116335319168
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.2356306058147895	0.20988592023350733	0.298090624487435	0.26691698244118917	0.29360036132110245	0.3197797309385839	0.28793968200503395	0.29346323592838	0.2947876107231126	0.2375065531432372	0.22627646667936635	0.2699371068965132	0.24600378291631148	0.29142888108319276	0.14386843263097554	0.2698218639152971	0.23083461337228517	0.0024769234178926847	0.2985695794661867	0.2576109008122976	0.2997110808414636	0.17545911925582786
REACTOME_G1_S_TRANSITION	0.24743859456821257	0.24065240478880007	0.29505356449937986	0.27982984736234445	0.30044927951593026	0.30321630433917246	0.3058481822374741	0.2985358273840867	0.29409822386159645	0.2376161638284232	0.23759196530336602	0.27300187243933055	0.25438276843081975	0.28227303601633785	0.18487031574475568	0.2715387007586381	0.24579579014841663	0.09538109916991758	0.3019087358329392	0.2796961775826011	0.29771616491791686	0.20651222047572615
REACTOME_G2_M_CHECKPOINTS	0.2294134137480065	0.22271286356256859	0.27716920330892547	0.24409023950218728	0.28523445352757215	0.29592633150281494	0.2931622200316526	0.28406854127470865	0.28502529868011633	0.2065843185687507	0.20892524895202016	0.25028000794327515	0.23925389234901412	0.2711840676610913	0.16302229128203233	0.23336040726863355	0.2192021452148592	0.08060907665554633	0.27743152966362383	0.26914127064950283	0.29147282365165145	0.19421984025513997
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.09678642530154734	0.12306177403472492	0.15450265034933547	0.15684170386847618	0.14649417179947705	0.18642743188328464	0.18906834241640152	0.18477719149601307	0.1641474025595403	0.0720477606874215	0.11379787027677339	0.12654757826791385	0.12639168351439767	0.1696604595700441	0.04247383121313436	0.10871391158774035	0.11288837114835824	-0.08536847412331447	0.13983669778426316	0.1517465898806936	0.19562570678141214	0.08950137659954525
REACTOME_GAB1_SIGNALOSOME	0.20790663189891703	0.1862043098926799	0.20742114707255493	0.17782437897681425	0.21282225647799355	0.1801627445855521	0.1769407719171387	0.1709220616900745	0.17015285730759477	0.1769545239747477	0.19232276624962893	0.18676951092155128	0.19151403528405064	0.17155685381469982	0.18143945779901777	0.17873323156765375	0.18705260330357096	0.18243998429938635	0.18412818723335347	0.17060714271037525	0.1905967767605442	0.22373272529084778
REACTOME_GABA_B_RECEPTOR_ACTIVATION	-0.11808938205164485	-0.10419066127840257	-0.1442797474801097	-0.11616381167440226	-0.06291882851606893	-0.14452590243184085	-0.026031095327650015	-0.08491019436998622	-0.07713478336381699	-0.10811694605903502	-0.08242080174286706	-0.1330293737328438	-0.11079669446075886	-0.11921585098382004	-0.12983168083227728	-0.11294823662413274	-0.10099829509626791	-0.10908187693922929	-0.06873468653178508	-0.08914907482326168	-0.0945300129925577	-0.08956663642071555
REACTOME_GABA_RECEPTOR_ACTIVATION	-0.07303045647976115	-0.05772793293165777	-0.09531973160373972	-0.06811128316048456	-0.03911287083072803	-0.08571233021205017	0.01584617820338158	-0.0469699216350862	-0.04461986263868201	-0.06885324894336875	-0.03640821166143768	-0.0967269038392627	-0.07377379332204212	-0.07285617615821162	-0.08648478777503735	-0.06290694536681359	-0.04460223856231487	-0.0685712084658649	-0.02964200521788387	-0.05702271675479535	-0.05245070497896223	-0.03626126319199843
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.012341808046649073	0.022803192034723113	0.03667979188504205	0.08180856205342779	0.03197845379447672	0.03905685055294843	0.02932120829325985	0.041845193888565745	0.03185599392621424	0.12966999525151168	-0.0016563715788594315	0.014823125076709388	0.0708660397006059	0.015074684215422199	0.16226907159305165	0.14824637480682623	0.06014215362944578	0.14842470778267414	0.006882225622324534	0.01957013327357103	0.0034899093030817717	0.000940326100451935
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.005242415478897762	-0.017846644156417422	0.0322410085644451	0.010569742440163107	0.003034865228663034	0.09095630454114959	-0.024100342079291598	0.0328433347378528	0.04371419421959371	0.023920329729450285	0.015438209275456572	-0.00505727566934857	0.04346742027186733	0.0011070179727422878	0.006087548572000275	0.012109607094828504	0.02518315766992691	0.003519084922931747	0.06448697823325907	0.06103332899647614	0.04382774823521958	0.050826268334492705
REACTOME_GAP_JUNCTION_DEGRADATION	0.3171561119061879	0.3614035984487847	0.3143429356113716	0.3198154615821248	0.3210552343936283	0.2841046750929058	0.2691537752590113	0.28947245050271886	0.2957622765357967	0.3258764365921071	0.32863486520619606	0.34116529401908496	0.336042656178722	0.3213387963511001	0.34046286832069544	0.30541710842277847	0.2932698758817111	0.3343707200052595	0.32372140740031136	0.27889560017412407	0.3300195320379844	0.34017397565137175
REACTOME_GAP_JUNCTION_TRAFFICKING	0.3171561119061879	0.3614035984487847	0.3143429356113716	0.3198154615821248	0.3210552343936283	0.2841046750929058	0.2691537752590113	0.28947245050271886	0.2957622765357967	0.3258764365921071	0.32863486520619606	0.34116529401908496	0.336042656178722	0.3213387963511001	0.34046286832069544	0.30541710842277847	0.2932698758817111	0.3343707200052595	0.32372140740031136	0.27889560017412407	0.3300195320379844	0.34017397565137175
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	-0.10947113770108363	-0.10632659471655607	-0.11171908520571502	-0.10625421909242592	-0.12199161139507268	-0.12516041253213367	-0.10827034920400852	-0.0997656251395028	-0.12355344857079881	-0.08972569326947279	-0.10126182974578107	-0.10910362252221148	-0.10637242990592082	-0.11725209245992933	-0.10576935906078103	-0.11205082654866971	-0.10219405391021472	-0.11048589050044816	-0.10732844938475551	-0.11272988684896645	-0.11369371228073517	-0.10008820122803613
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	-0.03854018209569572	-0.00999797109198644	-0.011331925207268015	-0.041278281972256886	-0.0059506319016888465	-0.022557030733024556	-0.03579187947780508	-0.011263346463212424	-0.015925614584899356	-0.03022789430057443	-0.013313759544286496	-0.0062400053246480895	-0.0012564341554431174	0.027695005139175586	-0.027020983842389577	-0.013995954813620027	-0.040899492408249236	-0.0076111272610829735	-0.011940061488854691	-0.01757209261046142	-0.018987162413005035	-0.024081608768488947
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.05661241123804457	0.03646746779339716	0.0030110584642515977	0.009879865373726737	0.059943474298442725	0.050465679087424914	0.05839458920853008	0.023521106636218342	0.03314656243035171	0.029890647830687147	0.03928002962020066	0.04024435129657066	0.04162233498067666	0.04320440097007413	0.02479201280249773	0.0288457948980948	0.011855449115040136	0.05110254000168351	0.011324808168164557	0.0005143955214297561	0.025275415767149187	0.0008787719958240278
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.30577121021288295	0.3000494687646119	0.3687406282834644	0.37323808525273694	0.38736999466089467	0.3429241859630494	0.33341360844997786	0.3795880756996663	0.38052191355728776	0.34566244531006146	0.3668020742800839	0.34000213040604454	0.38207100605484234	0.3120055679173263	0.34578654894424393	0.3707550541698754	0.40080808953378577	0.3678227209665276	0.3996938330609876	0.39929703281205114	0.40247732036145034	0.36573798409662006
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	-0.1439643365216465	-0.13458903810723397	-0.17491707559037162	-0.15400769269306996	-0.0727584773627894	-0.16164481675695413	-0.07169930833081432	-0.1228017586269908	-0.11769587132841318	-0.1391769018625527	-0.1229652688352048	-0.15365799519409856	-0.1411642405182026	-0.1432122607310106	-0.15542345629095575	-0.1446389555983005	-0.13044000692229904	-0.14132854880089468	-0.1035032734097177	-0.12171632182885953	-0.14569945648472324	-0.1344545113873805
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	-0.1916998760264906	-0.2237076920796549	-0.2213572572786232	-0.20552454429372657	-0.15791352753225757	-0.2096620336596752	-0.2318968805839768	-0.2105386461987573	-0.1916146232539733	-0.18571988965835534	-0.21345334428084753	-0.21871245926852806	-0.21412758160029854	-0.20251647400418163	-0.21121273196827337	-0.19309168813382283	-0.18724600928089818	-0.18969493885079744	-0.1924347396498415	-0.2014158614808792	-0.20605532518614478	-0.2095025933656678
REACTOME_GLUCONEOGENESIS	0.12729637440944025	0.1755002489856608	0.16251845064832662	0.147996082785555	0.15047458564737304	0.15510978838297312	0.1139832468640007	0.14857824913785803	0.13611635704638142	0.10833974270510263	0.16400110647604244	0.15063923951706876	0.14923481733442848	0.17831484256383381	0.08597108818105961	0.1480187609641349	0.19792360542965792	0.09141124714686004	0.14820649008034645	0.17933442831991822	0.20060127392590446	0.16006102197501115
