# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	P10	P11	P14	P16	P17	P18	P19A	P19B	P20	P23	P24A	P24B	P25	P26	P27	P28	P31	P5	P6	P7	P8	P9
REACTOME_DNA_REPAIR	0.22948633776977376	0.23165024186445968	0.2598096999770369	0.24964862536427931	0.2717214245359439	0.25309368291534223	0.2489542831281334	0.25105037217084214	0.2562415526025031	0.2224553377165226	0.22684278645903105	0.23570313798083845	0.2342323759733487	0.2377060641996965	0.21303031418951482	0.2369933461809974	0.24368858898668813	0.2025500981657887	0.2654591466029986	0.24286785464310381	0.2617775309493422	0.2254318061691991
REACTOME_DNA_REPLICATION	0.272000386157021	0.27635702312791627	0.3139934051200716	0.31330752347585733	0.32310425151777	0.3285169507518159	0.3390650240416066	0.33438005339013427	0.3149272245493784	0.25525306806225	0.26515718015363493	0.29518256256681397	0.2837542769501941	0.3151619505270871	0.2203816343979213	0.29240852380675136	0.27208081437110704	0.12459777164371687	0.32601686456170054	0.3046685223399777	0.3265212734105389	0.2520770248629821
REACTOME_DNA_STRAND_ELONGATION	0.3190181683140475	0.294197284407324	0.3858493985648632	0.3726748410200558	0.40487299246789266	0.39987902082493354	0.3803258200808495	0.3903389254725438	0.39491379272946064	0.32535633666492614	0.32339070499811506	0.3480014444547125	0.3579271728046886	0.3546568683795012	0.2840752099198603	0.3670014825250973	0.3352842000402391	0.21696785489205467	0.3926068363243516	0.3803517234090142	0.3942603248674895	0.27793585147029876
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	-0.04506513655943179	-0.03783669884705182	-0.01138582183313539	0.013803332873859044	-0.02125272509869087	-0.012991818787961865	-0.03513445564852593	-0.026420002870321802	-0.025007084387127745	0.051837284350521526	-0.03470938898928351	-0.03663646779876346	0.011022759486277301	-0.027815716976942025	0.06438834270801562	0.07396036670562772	0.0019602245221231997	0.062367932702505305	-0.043914441188413963	-0.015312294552285395	-0.044148304665864266	-0.0188638330489047
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.2420523799931181	0.25404174018824155	0.3000199147007969	0.2963382301347795	0.32671931262279125	0.27103279182322304	0.2802556946293963	0.2903075034144484	0.2973618472753678	0.25090449160891426	0.2467666504183251	0.25788750845151925	0.2648372012032553	0.26706599237422735	0.263669063070044	0.26992979490767616	0.2710579679926219	0.21426014870672164	0.3130622332130557	0.2738262426252345	0.310947047873305	0.24741960403163735
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.06483056178982981	0.041710172501616315	0.059469512948060785	0.031975723677668995	0.06142123806032483	0.060938403940535395	0.07631562872698422	0.04576495618799484	0.03520374361680483	0.062092351009064316	0.060498813620140375	0.06284130213800597	0.04380149665198337	0.050699787176475226	0.04844928364047614	0.06898168287761963	0.05748596184170358	0.03500844850824853	0.0875685390818777	0.06557921776891723	0.06701663690752625	0.06175453872719553
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.299829593872938	0.2932513823173368	0.3102698946803496	0.29740207730018126	0.2789702300999384	0.31837668850797585	0.3226883431771283	0.3054501784363268	0.2754764045093363	0.308556067637073	0.31069578095746303	0.3179006355035396	0.2907147596861613	0.31824319255545996	0.32957976355872615	0.3244852488890325	0.29589304255463134	0.31419030837984513	0.29827790046259606	0.3076838315894089	0.30122233681783084	0.3093027245490149
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.26272941557804963	0.2484524441663989	0.2352282277577801	0.24371584609824282	0.3186773480153513	0.2762097256853351	0.2747205779386513	0.25265462307731706	0.23083807075228024	0.26326159652167574	0.29051238657101747	0.29181424226831915	0.22336170112855297	0.28367188250031145	0.3077779698620735	0.289950071020221	0.23034366032706735	0.24600230192472156	0.2294908105468083	0.2537887102429013	0.23558107985158844	0.24129237755428937
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.2401618962629829	0.22240841272334805	0.22635158100180267	0.2181464536719623	0.22335966109871602	0.22222521915840682	0.2318635546558225	0.22228425148788117	0.21502905754250679	0.21573304296291299	0.23328554514669267	0.22842419936025782	0.2423592545080333	0.2244180522420072	0.23667412714653205	0.2220544299589285	0.22268624918803454	0.22913401034003947	0.2117885164559075	0.22708403475544944	0.21978746482199524	0.23558668872558217
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.09120047125354008	0.07090257369367843	0.08906945265872447	0.0859086105666061	0.08056484499104367	0.06796754111329989	0.06810563015464478	0.08650674884867603	0.08965476325655121	0.06480699285260112	0.072645077167693	0.08383702879609602	0.09011413158876413	0.08376400628066487	0.09479611401325684	0.08702029136900258	0.08156595753081873	0.07532694795449218	0.08214035179899982	0.09565503925946385	0.07695491947291745	0.07690059897216582
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.19909603279271368	0.18558745271035143	0.19663108514357303	0.18479292125261051	0.20282624170062347	0.18709521703246365	0.2141469693248544	0.19799083938837791	0.19100809294839602	0.18371081363714376	0.20655276202528655	0.1869395842281802	0.20546689695318335	0.19410167274011222	0.2019418460767095	0.19617762864924224	0.2004145189201264	0.1929078330824594	0.1915936988594725	0.200916200779404	0.2009116146652663	0.2144543009518342
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.09040363993800991	0.10666458932992307	0.06666117936393276	0.08131080401374302	0.10504131946441293	0.08738003566579204	0.09871212975487607	0.11019015690969501	0.0862478607457079	0.08012410229673983	0.0857917609948898	0.11691505100282186	0.09601473349157152	0.1103564424883851	0.09429259918747052	0.08806376704130334	0.077696939667145	0.08238287450049216	0.10428448143926541	0.08672473760277298	0.10038700680295383	0.09848614828109109
REACTOME_DSCAM_INTERACTIONS	-0.06513932360108286	-0.03805475887947869	-0.048891629624309874	-0.07856921760752739	-0.021214636502936222	-0.013339638604377568	-0.017463226892163054	-0.032222270804717845	-0.04384556568315255	-0.030805483045714947	-0.027344226195632565	-0.036196444580821246	-0.030081727691203746	-0.04458984865001873	-0.04622308310267577	-0.021488158782674554	-0.06636508601069831	-0.054157414474613634	-0.05929195584085662	-0.04721535985546978	-0.046888018932898436	-0.035534565247089804
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.30034052538524963	0.290851965707189	0.3351316933827695	0.3313408971100741	0.3224630857552848	0.37796147990279944	0.34275943231749656	0.3461135054218102	0.34083880211984113	0.24918240936367497	0.271825147846831	0.30871620307106795	0.3134765963513098	0.34707333978927624	0.14702497077328538	0.30623907526666255	0.29873994589812236	0.02002312112992946	0.3449228948001123	0.279951640740692	0.38869180078236143	0.22349184196076885
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.28345493159486096	0.25927660411910863	0.3407647809520528	0.31411887694171964	0.33552792860748415	0.36184122592631124	0.33617772444634264	0.3384089004104553	0.3403073664775891	0.28257859568686566	0.27118185664558725	0.3161072806202807	0.29605871046703375	0.33080337168790114	0.18735291071603127	0.31341468644244946	0.28244456910898996	0.05341177653024679	0.34529216373257116	0.30065456836897053	0.3482463694696259	0.22629898596846626
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.18690946665423558	0.24512946122258458	0.24473044258090426	0.26519799432732205	0.2402481751352142	0.23380520566455124	0.2162447725850394	0.26303444924672387	0.24473669264846468	0.23053170831841008	0.19895787254973238	0.20651009683159133	0.25638064082984646	0.22786934356068464	0.24682221327864456	0.2606783325991062	0.24508966069665597	0.23386278792482654	0.28068986548334734	0.2728092737560167	0.2605973800412946	0.22573352416494885
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	-0.16772941143402806	-0.1180182250434964	-0.24005165780627036	-0.08704332975856852	-0.2264070788282601	-0.2651965360783521	-0.1946302972190681	-0.18384346025979104	-0.15669462365712256	-0.11645888914659108	-0.1023854427226023	-0.15165708731768154	-0.12295025626968703	-0.11112910068207744	-0.06619846043611306	-0.14547612002343405	-0.12179218842770853	-0.15085667905052177	-0.10970893660190802	-0.2398270225476135	-0.11936332299699907	-0.12194475495103778
REACTOME_EGFR_DOWNREGULATION	0.2951130076055278	0.28648349889057045	0.2842262773692952	0.2688579831837045	0.26803548949557476	0.28483849881874423	0.2968585352137415	0.2818180001876256	0.2824529332945128	0.30066087752429493	0.28314460087201276	0.297550440694888	0.2782142315735142	0.2745931376469658	0.2943739704548153	0.2895503786207023	0.2818706213824042	0.2658012323092055	0.2921369377993797	0.2746366134491058	0.2776623662150921	0.32171240558888814
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	-0.20679693364318907	-0.20816226505084884	-0.16969408972241412	-0.18226447311731483	-0.16479599972224407	-0.2257774998035901	-0.21736458590551433	-0.21622709687236502	-0.23754341248189834	-0.2095680943926713	-0.21334302554765452	-0.22910090640829936	-0.21314591246111306	-0.2409476168764178	-0.23270474446317363	-0.23012568861939875	-0.19519228894030355	-0.22066513002604746	-0.18471494535455393	-0.21514045655361672	-0.20385128052840992	-0.16888896788393298
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.30460732660769196	0.30387202097831667	0.3172453838128637	0.2852537501666638	0.33212552566351644	0.32885322030163566	0.33350156304135387	0.3141003232668776	0.3131328438273137	0.30770857419009384	0.3078959098570433	0.31414617973570075	0.3170184822635741	0.3251614359075919	0.2954189513812451	0.3085280492552758	0.29455277411373515	0.3094351726569057	0.32016990914142224	0.31767158330236206	0.3141625977220372	0.3123454018713627
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.3036761091834544	0.32211045431912305	0.30863335306377565	0.31461405548830534	0.30755884460133187	0.3154787882397575	0.30933099476054	0.3055609866975099	0.3159191191028871	0.30988193653763796	0.3178996598656192	0.325943885482509	0.31421631457990234	0.31148497748633897	0.3277990261424574	0.31471141532192104	0.29747252124100837	0.32204767952446434	0.31250944188712504	0.3251505848915657	0.32069858033770715	0.3104217380235619
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.25444032768545116	0.2778726436509686	0.2559044375590437	0.3230414249024641	0.24143335205445	0.281277579121184	0.3619862444423679	0.23205163916484006	0.27715485387505484	0.31521453174059894	0.33173533463538407	0.34592266012180894	0.34937363217441403	0.2891419285137507	0.35251544950992636	0.3442301952618935	0.32768095907189637	0.27297149335778037	0.29784736502834	0.2827773432565126	0.31916165200919566	0.30574157888037357
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.12903455061063926	0.10346020442452543	0.18569983562597034	0.11997013849995614	0.10962183802396597	0.16107370150080622	0.12174959326268486	0.05637932011646226	0.17684649209479714	0.18271498716888146	0.08372717123890121	0.17176367546658475	0.1737707013506769	0.14550538562893015	0.16150518765730093	0.13899188492551864	0.15811275818604284	0.12872711323956454	0.14358211863105277	0.0378760987316355	0.15966166725717504	0.13203893509486042
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.06772431944492933	0.09796261874197786	0.1075721042496736	0.05997712121841529	0.07080294932127522	0.045521925871235505	0.07988220191478138	0.044788903041745015	0.06120411552717672	0.07768288066235284	0.08858688005005538	0.0915521068831617	0.06879340291963223	0.05981615595545226	0.0601247084633935	0.06725958157419407	0.08116483960494898	0.028285563939718063	0.09454390790828435	0.0706371781443465	0.09945018864248373	0.0829769791763036
REACTOME_ERKS_ARE_INACTIVATED	0.33073975308639636	0.39609453704502323	0.3325670405839182	0.36911644192153664	0.29172741051299217	0.29287376630175666	0.3394208383910057	0.38579434489524433	0.29368086497614687	0.3635527874774448	0.3299347132730928	0.33237348642439724	0.35326586873012406	0.2877127315251601	0.3938400507194355	0.37895459541871285	0.3657491972994545	0.4125729140850411	0.31342232781184226	0.3891043069822408	0.2918246771618252	0.3200582362026859
REACTOME_ERK_MAPK_TARGETS	0.19119814711071137	0.23104329111886696	0.18618567259918964	0.2115639627847218	0.1497095959255747	0.1668781673080624	0.22146003514291943	0.24051690509286644	0.15543794123708443	0.2243805615449596	0.1950986417547564	0.1945676449704111	0.21033165510160018	0.16540925891740915	0.25269335466348564	0.23254021699189348	0.20958951420206662	0.25399214741270887	0.18090011314282803	0.2433052799985134	0.16350494887969147	0.19701002940396853
REACTOME_ER_PHAGOSOME_PATHWAY	0.2829535888644248	0.26358772866424746	0.26313339545462155	0.2745370601826857	0.25942305477970473	0.2899510444847209	0.30845953876214566	0.2602878018133966	0.27426350787214865	0.2857248721554619	0.2838593459714587	0.2937666583524491	0.30448238959238266	0.27372742291182794	0.28753132942921844	0.28527898587222306	0.2800828664906593	0.28255881128812665	0.28741875292991625	0.2658398056431274	0.2945602920371324	0.2758360763665293
REACTOME_ETHANOL_OXIDATION	0.3704558323546341	0.3639154930865457	0.31501237497912316	0.398407247585014	0.3084906255714626	0.39532962699744356	0.24944236501114114	0.3920716296179086	0.42119550076419254	0.3804125950866737	0.3985908566246228	0.3687366789972366	0.30871691228521025	0.4235522392868468	0.2681722138484727	0.3582068128380136	0.3798340792939382	0.2961358102326502	0.3986553338377466	0.3638585934987954	0.4159578547271544	0.3503588921768357
REACTOME_EXTENSION_OF_TELOMERES	0.24151825344527236	0.22125770867895228	0.2871316848715163	0.29895741969621026	0.3305798971940433	0.31208590826900157	0.2691449497131028	0.30577348577445573	0.3263524731449189	0.26495950480462277	0.28452971787281756	0.25974159708460093	0.2749423476122949	0.29217930193439445	0.21776757160503957	0.2816505476010393	0.2942496213606863	0.1944243840596274	0.3368546599771024	0.2906240632882681	0.3260341088140489	0.23519411481911426
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.05691858767491829	-0.023761933372311392	-0.033178234907809384	-0.046891448746074274	-0.049502716826368705	-0.07182870636130016	-0.037020492240985	0.0012065516895754377	-0.06085565641004361	-0.015595128181344427	-0.030902365053866242	-0.05525107809571714	-0.018600774336587324	-0.07647479216047982	-0.01007305656323878	-0.010495939967750145	-0.013064911310054307	-0.005887621855705225	-0.07181382595949447	-0.03036176636306091	-0.06933397765834329	-0.05389764785312673
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.14902001906589463	0.14923159208950765	0.09038380238688448	0.1488302651823847	0.12725905023008147	0.09974983661290047	0.1589428795607533	0.12432357019177699	0.1457434874855373	0.16589044714447196	0.11888710652681653	0.12942008256289156	0.20210597184088586	0.1184044293232243	0.18782952460846458	0.16265631445632509	0.12038292496927748	0.20138516945296073	0.10770623954092969	0.13311068988663274	0.1522289634318229	0.11526237425962037
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.17571908217584947	0.18354901462529039	0.18243426829605236	0.1882427884087252	0.19722278285173167	0.17998118516596615	0.2026705091582433	0.19949646826672668	0.1823265859008263	0.17571257484673994	0.17667766294408618	0.18272305523508922	0.18251057974126286	0.19065800371199038	0.17237090542915454	0.17988962262921293	0.17172511413246766	0.13926956953614175	0.1814485584841874	0.19754222034761423	0.1918280755855804	0.17311124449019252
REACTOME_FANCONI_ANEMIA_PATHWAY	0.25556203937057625	0.23690558333437975	0.26510769445922383	0.2615804689037475	0.2689293788175936	0.2650896044907464	0.28530164487508747	0.2638341655841499	0.2616601582509603	0.22650584554545766	0.2424445853874654	0.24540073438065832	0.25486800044543384	0.2547015080556985	0.20858995716797787	0.24019544353082395	0.2474839142284407	0.1741737208974975	0.2691529455149613	0.26507839118425663	0.24669380307384026	0.2303001806267682
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.21591102295859593	0.2115927886290155	0.1970087397060426	0.20510938351879485	0.20253142008315056	0.21965487682011806	0.20548783805273313	0.20667991050733497	0.1960759431986136	0.19720861606191536	0.2109339067150808	0.20501824999054197	0.20582110973094397	0.2091350085491656	0.2073391059449281	0.21862923985662355	0.2097298375193621	0.19820990244649772	0.20365574951378235	0.21017046742456422	0.20310069877693368	0.20743369698005348
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.22187309428443042	0.20222815337628403	0.16498125511109266	0.20486230944829284	0.18581128108091877	0.20755133690194236	0.20434562514908	0.25128585066283704	0.1850841483129112	0.182041476808771	0.23532234292364626	0.18957576652134386	0.18732957698812402	0.20945069977161188	0.1899564333883238	0.19495225627504711	0.19737305793385862	0.18885505991031756	0.2111949994680383	0.23688082290224294	0.21254830148058007	0.1687198234683274
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	-0.194710540160985	-0.2677667088549276	-0.20035547349849198	-0.20515255264548876	-0.2628599462957883	-0.28329022569987766	-0.2890737580688868	-0.27903717929006433	-0.15289320266317616	-0.2203648231140385	-0.2845301278774463	-0.20409672559977896	-0.21763743487597703	-0.2308552426019084	-0.10343519894463137	-0.17712367017594274	-0.2163677965966107	-0.18482005121180556	-0.2045129275515099	-0.2037029222034931	-0.26495672329850994	-0.23398079154386595
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	-0.1441381793092535	-0.17039824882304977	-0.15023233318617785	-0.1168540909526588	-0.2275911055815556	-0.26686991819986666	-0.2404891386364951	-0.15268911682631095	-0.13164206575414866	-0.14148811694183958	-0.24637178121509073	-0.15447873806600715	-0.17257801029330636	-0.20101609389501887	0.040629617805879654	-0.11050209387490961	-0.1301776515677926	-0.1277107824151003	-0.17703931572567055	-0.10596307341011697	-0.2534064375042762	-0.18323714060937987
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	-0.05433061932750786	-0.11002496170841246	-0.025779627316431804	0.0012448686353491248	-0.13503228709004544	-0.15457974981085507	-0.22807634524144796	-0.05982225253170601	0.016484069534771655	-0.10122565938372616	-0.16545119949798162	-0.04979794950231923	-0.052817095124047184	-0.038825845730659336	0.03291103156899442	0.024674867976263597	-0.07601499356767485	-0.05200140186663601	-0.039472177593658286	-0.02252974724958759	-0.1456239551321387	-0.10237351118326707
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	-0.13162394768915212	-0.16692491463231435	-0.11024428429312509	-0.10152693943050048	-0.18179737487945188	-0.17000660147336416	-0.24567651801263665	-0.13501450663584996	-0.0887671785519018	-0.15807754735049118	-0.2068788976138486	-0.11896904709519514	-0.132172760713622	-0.12085592021876213	-0.07282565585093279	-0.097484181077571	-0.1573707233038689	-0.1328223472071164	-0.1494614998587898	-0.1088608689703273	-0.19185534368964127	-0.18236976654121878
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	-0.21875035914791072	-0.22022620274610308	-0.19322022768479857	-0.19926162269948117	-0.21858823243927042	-0.16899318278681041	-0.231656631709815	-0.21158713703113732	-0.1872161775779912	-0.20187865221859497	-0.20182602255164858	-0.23107375141082678	-0.19222413619397913	-0.20428747964558328	-0.21260094521106926	-0.2075176708430779	-0.19990626778559786	-0.2212243870730846	-0.18768444915430538	-0.18890033399437275	-0.1904481848508249	-0.18564776256293702
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.3244369895255468	0.3665291560267384	0.37186003544672025	0.33993242998457546	0.34511713919155607	0.34617680683250274	0.3547880766249224	0.3718055494187394	0.36582278684106656	0.2925889515745669	0.34998462504119315	0.36970904075744854	0.3227794417765578	0.3186780334175026	0.33081255853543207	0.33196200010541743	0.36217446342012855	0.36224164574991247	0.3734972268375194	0.37959085395004266	0.37911168732986295	0.3729183045482402
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.30236148121647133	0.3078013687294302	0.32069142679550106	0.28900791284670735	0.3320523561841929	0.32472987424669597	0.3303612330150871	0.31762919837813836	0.316054741092271	0.3029971552748974	0.3098684800308991	0.31673327374079036	0.31540700097308405	0.32171856060108256	0.29700628826372816	0.3077534809826581	0.2960905901505076	0.3145806629724263	0.31922995046159364	0.32241970706936735	0.3170983651984327	0.31591846525279976
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	0.2880946129276411	0.27858484433636693	0.3078667446322496	0.26055301122147795	0.30033416529753854	0.30340022779821746	0.30552847825627766	0.2964983149735345	0.30108669462524745	0.2781064278847266	0.2825077334060538	0.2918929515028565	0.2884777163776623	0.29493357887764915	0.27072212492025355	0.2822398167267681	0.2801470710150098	0.298234047627573	0.3052599491026457	0.2982630985386123	0.29896919726543286	0.29489388630006674
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.29279188944268925	0.26536273504321295	0.2759362707853783	0.2562253950597334	0.2944824478694866	0.29752085122289257	0.2749027116862686	0.2597525065029304	0.26585447462402123	0.26034505921215945	0.2729714359762758	0.2829111315224801	0.24057880924907515	0.28999806574980014	0.2511581620188372	0.2561344947205865	0.26654940859170984	0.29156898374717277	0.28892322219710065	0.2798402309625283	0.2841145066642135	0.25317640700454125
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.2554701914452362	0.24690443458573094	0.28359598433661626	0.23590229042338431	0.27246906998194176	0.2840830041877604	0.2824987904452826	0.2723830312145937	0.2888619506591031	0.2391480283176564	0.2530220009013524	0.26560552825207356	0.2578022767653153	0.2588705020068989	0.23054813517304454	0.2543174012201258	0.2646801939143587	0.27121499915280056	0.28298911047351294	0.2699181954548358	0.2807786935626907	0.2730083420193982
REACTOME_FRS2_MEDIATED_CASCADE	0.050230996689626016	0.03673292078855138	0.05975635226352995	0.06669839335482255	0.024862554123544982	0.03589216917660339	0.005127789925319319	0.05744523105052462	0.06596923500186577	0.021517825520649805	0.011724971140575434	0.05738477896979198	0.05617902577683706	0.06073122955031518	0.07797094545892454	0.06643180777328159	0.03677415789952919	0.03606900936655314	0.04658600908894279	0.07073906293277007	0.035944175543360934	0.01587789699442781
REACTOME_G0_AND_EARLY_G1	0.29970561247397565	0.2684354508946147	0.3068927914493665	0.3136785314351398	0.3233488234956736	0.32115799942396017	0.3253146058323711	0.32388744657058127	0.31594928058338023	0.26971431346366126	0.2716686542768102	0.2957579810976488	0.3036583562262314	0.3211771619416933	0.20676823970191874	0.2974846695184659	0.2890516594395752	0.11790796354281152	0.3280211777898375	0.29861054445817936	0.3311986088459046	0.23815295592673522
REACTOME_G1_PHASE	0.23309032495069673	0.23783444474093504	0.2416419661689405	0.24658429628548545	0.24727268262329724	0.24542238722171314	0.24563146322417842	0.2370480729078223	0.25218937103401184	0.2243351035786739	0.2319678954415177	0.2415499754039033	0.23770415877060166	0.24962250936331404	0.19902376036461025	0.22256425991575782	0.23528652709865325	0.2074295421133854	0.26093113814721297	0.21876466472974218	0.25986179968595857	0.21698520815975136
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.25422932869091275	0.22645257146510256	0.32161942244490455	0.2879851920236777	0.3167747352003301	0.34502048680967323	0.31066724887663155	0.31662678626806906	0.318055696208846	0.2562533477198569	0.24413685150758263	0.291243700018363	0.26542127823326017	0.3144318563487462	0.1552242117322224	0.29111936071341754	0.24905478044049173	0.0026724311791848495	0.32213618215148065	0.2779445656072793	0.32336778416401596	0.18930840476712021
REACTOME_G1_S_TRANSITION	0.26696934199942235	0.25964750676488896	0.31834264216720076	0.30191729124750316	0.3241642501103697	0.3271496808902612	0.32998929736948723	0.3220997659603644	0.3173118948745264	0.2563716101621056	0.25634550160647324	0.29455037269719975	0.2744616312684626	0.30455332492072734	0.19946244293752255	0.2929717103971317	0.26519686824385486	0.10290969090335182	0.3257389037868048	0.30177307068560755	0.3212154061472284	0.22281257987037922
REACTOME_G2_M_CHECKPOINTS	0.24752140312235105	0.24029196716001847	0.2990466380518065	0.2633566955959092	0.30774849213277616	0.3192842981486877	0.31630201067669095	0.30649055245073425	0.3075228283389015	0.22289036878802065	0.22541607277198675	0.27003503294554393	0.2581386073691452	0.2925890855084457	0.1758899168933181	0.25177993952778355	0.23650414186595387	0.08697168762805771	0.299329670270063	0.2903850470682265	0.31447926737857224	0.2095499412556423
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.10442594180717905	0.1327752483264092	0.16669780626949862	0.16922148524527086	0.1580572049413061	0.20114246489062637	0.20399182696583487	0.19936196823407384	0.17710383510990263	0.07773461248766626	0.1227801289517536	0.13653619299268965	0.13636799320219212	0.18305204704938552	0.04582636266162219	0.1172948847911494	0.12179884151643758	-0.09210675240039459	0.15087424522428453	0.1637242052792897	0.2110667752083765	0.09656587187022712
REACTOME_GAB1_SIGNALOSOME	0.22431705454934092	0.20090173150333368	0.2237932495832209	0.19186035844464322	0.2296206777035311	0.19438329521207917	0.1909070067829137	0.1844132295619088	0.18358331057448474	0.1909218443137258	0.20750312798522555	0.20151154480686662	0.20663056251454076	0.1850981269042711	0.19576078156224083	0.1928409483100775	0.2018169821501587	0.1968402813141793	0.19866173696554676	0.1840734534936679	0.20564090322193446	0.24139232830216048
REACTOME_GABA_B_RECEPTOR_ACTIVATION	-0.12741037702085328	-0.11241460667249198	-0.15566799235916765	-0.12533281811181124	-0.06788511823558227	-0.15593357673822641	-0.028085773778638076	-0.09161229984980845	-0.08322316248134583	-0.11665079976200142	-0.08892641524559	-0.14352960755385322	-0.11954206524457754	-0.1286257600540878	-0.14007951533574078	-0.1218634322756273	-0.10897026161972072	-0.1176918942711661	-0.07416003177656497	-0.0961857623179409	-0.10199142705226964	-0.09663628275963279
REACTOME_GABA_RECEPTOR_ACTIVATION	-0.07879487412358578	-0.062284496469296236	-0.10284347949121865	-0.07348742212111997	-0.04220011598275258	-0.09247774963270776	0.017096943892461944	-0.05067733711697333	-0.04814178398297389	-0.07428795252014013	-0.039281973483526994	-0.1043617222150467	-0.07959688380204348	-0.0786068375610248	-0.09331117857968763	-0.0678722971292261	-0.04812276880840383	-0.07398365010996923	-0.03198169890340347	-0.061523616384955127	-0.056590727974649785	-0.03912342612246363
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.013315967862841876	0.02460308661071973	0.03957498999423841	0.08826585044032688	0.034502567324099766	0.04213967392954926	0.031635580934087644	0.0451481059281113	0.03437044149098784	0.13990506763818936	-0.0017871117934786978	0.015993139449445543	0.07645961626152137	0.016264554577119117	0.17507724429832908	0.15994771230026406	0.0648892756964599	0.16014012139999237	0.0074254513492115586	0.02111483704473581	0.0037653737562939374	0.0010145476324766745
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.005656208213319356	-0.019255310011968004	0.03478584598683056	0.01140403011614995	0.0032744122822348986	0.09813563973891588	-0.026002622905683222	0.0354357147854482	0.04716462962136112	0.025808401876127315	0.016656773285954867	-0.005456455004974889	0.04689837738790467	0.0011943967766235844	0.006568049093119195	0.013065438896544795	0.027170906965181197	0.0037968522572422846	0.06957704466640194	0.0658507930448645	0.04728714664780129	0.05483807179403029
REACTOME_GAP_JUNCTION_DEGRADATION	0.3421897810826294	0.3899297966934475	0.33915455601733163	0.34505903773343666	0.3463966679131321	0.30652953837241254	0.2903985386877463	0.3123210013883545	0.31910729404521293	0.35159841576827205	0.3545745718256599	0.3680940486113452	0.36256707228847396	0.34670261189626217	0.3673361792626699	0.32952419816835693	0.316418163985364	0.36076316736057373	0.34927328647174005	0.3009093023460982	0.3560685327561123	0.36702448380557123
REACTOME_GAP_JUNCTION_TRAFFICKING	0.3421897810826294	0.3899297966934475	0.33915455601733163	0.34505903773343666	0.3463966679131321	0.30652953837241254	0.2903985386877463	0.3123210013883545	0.31910729404521293	0.35159841576827205	0.3545745718256599	0.3680940486113452	0.36256707228847396	0.34670261189626217	0.3673361792626699	0.32952419816835693	0.316418163985364	0.36076316736057373	0.34927328647174005	0.3009093023460982	0.3560685327561123	0.36702448380557123
